DATASOURCE,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,BUILDINGID,BUILDINGNO,COMPOUNDNA,ARABICNAME,ENGLISHNAM,NOOFFLOOR,HEIGHT,CONSTRUCTI,DESCRIPTIO,DRAWINGNO,BRANCHES,BuildingAr,ORIG_FID
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,276,27,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV2Type1.dwg,السليمانية,250,1146
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,270,2,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV2Type1.dwg,السليمانية,250,1150
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,15,3MMC,المركز الطبي,كلية الطب انشطة طلابية,Medicine college student actvities,4,0.000000000000000,,شطر الطلاب,MenMedicalComplexFloors.dwg,السليمانية,2586,1152
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,206,37,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,388,1153
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,140,X3,كافيتيريا بيت الدونات,كافيتيريا بيت الدونات,HOUSE OF DOUGHNUT,1,0.000000000000000,,شطر الطلاب,HouseDonutsCafeteriaBuildingX3.dwg,السليمانية,86,1154
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,280,71,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV2Type1.dwg,السليمانية,240,1156
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,389,-1,كافيتيريا قهوة بنون,كافيتيريا قهوة بنون,Banon Coffee,1,0.000000000000000,,شطر الطلاب,BanonCoffee.dwg,السليمانية,11,1158
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,212,60,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,307,1160
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,220,11,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,301,1161
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,186,76,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,373,1163
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,395,-1,الجوالة 6,الجوالة 6,Inspection 6,1,0.000000000000000,, ,AlKashafaBuilding.dwg,السليمانية,48,1164
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,336,X1,المكتبة,المكتبة,Library,-1,0.000000000000000,, ,KAAUMasterPlan.dwg,السليمانية,3775,1165
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,294,-1,بيت جاهز متنقل,بيت جاهز متنقل,Portocabin,1,0.000000000000000,, ,Portocabin.dwg,السليمانية,114,1167
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,374,33A,المتحف,المتحف,Museum,-1,0.000000000000000,, ,KAAUMasterPlan.dwg,السليمانية,1483,1171
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,178,65,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,365,1172
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,302,204,محطة معالجة مياه الصرف الصحي,محطة معالجة مياه الصرف الصحي,Sewer treatment,1,0.000000000000000,, ,WasteWaterSystemSurveyour.dwg,السليمانية,313,1173
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,255,43,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,385,1174
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,79,121_C,كلية الاقتصاد والادارة,كلية الاقتصاد والادارة,Economice and administration college - Business development center,7,0.000000000000000,,شطر الطلاب,EconomicAdministrationCollege121GroundFloor.dwg,السليمانية,4689,1176
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,461,461,نادى الفروسية,منطقة رملية تدريب للمتبدئين,Training sandy area for beginners,1,0.000000000000000,, ,MasterPlanUpdated.dwg,السليمانية,1109,1177
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,115,109,مكتبة الشقرى,مكتبة الشقرى,Shaqri library,2,0.000000000000000,,شطر الطلاب,ShakriLibraryBuilding109.dwg,السليمانية,1036,1178
ملفات اوتوكاد - منفذة,SAUDI AL-TERAIS CO.,16-008-15 0:00:00,,HASSAN,471,471, ,مبنى طلاب السنة التحضيرية,Building of prepartory year student,4,0.000000000000000,,شطر الطلاب, ,السليمانية,3505,1182
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,400,111,البريد السعودي,البريد السعودي,Saudi Postal Office,1,0.000000000000000,,شطر الطلاب,PostalOffice.dwg,السليمانية,460,1183
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,2,71_F,كلية علوم الأحياء,كلية علوم الأحياء,Biology college,4,0.000000000000000,,شطر الطلاب,FacultyOfBiology71GroundFloor.dwg,السليمانية,871,1184
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,-1,-1,UNI 1,محطة كهرباء فرعية,Secondary Electricity Station,1,0.000000000000000,,شطر الطلاب,MasterPlanUpdated.dwg,السليمانية,2437,1186
 , ,,, ,0,12A,المربع الاكاديمي,فصول دراسية,Class Rooms,0,0.000000000000000,, , ,السليمانية,1700,1187
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,125,X4,المصلى,المصلى,Chapel,1,0.000000000000000,,شطر الطلاب,PrayAreaX4.dwg,السليمانية,601,1188
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,147,56_J,الجوالة,الجوالة,KAU Rovers,1,0.000000000000000,,شطر الطلاب,EshbiliaCafteria207G.dwg,السليمانية,1003,1189
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,364,X11,غير معروف,غير معروف,Unknown,-1,0.000000000000000,, ,KAAUMasterPlan.dwg,السليمانية,1167,1190
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,298,-1,بيت جاهز متنقل,بيت جاهز متنقل,Portocabin,1,0.000000000000000,, ,Portocabin.dwg,السليمانية,47,1193
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,392,-1,الجوالة 3,الجوالة 3,Inspection 3,1,0.000000000000000,, ,AlKashafaBuilding.dwg,السليمانية,45,1195
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,119,207A,مستودع الخدمات والصيانة,مستودع الخدمات والصيانة,Maintanance and services store,1,0.000000000000000,,شطر الطلاب,MaintananceServiceStore207AGroundFloor.dwg,السليمانية,1176,1196
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,111,207C,الورش,الورش,Workshop,2,0.000000000000000,,شطر الطلاب,Workshop207C.dwg,السليمانية,823,1197
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,193,20,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,384,1198
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,458,F2,نادى الفروسية,نادى الفروسية,Horse Club,1,0.000000000000000,, ,HorseClub.dwg,السليمانية,211,1199
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,67,1,الادارة العليا,الادارة العليا,High management,4,0.000000000000000,,شطر الطلاب,ExecutiveAdministrationBuilding.dwg,السليمانية,3037,1200
ملفات اوتوكاد - منفذة,FAL,17-006-15 0:00:00,17-006-15 0:00:00, ,0, ,CENTRAL UTILITY PLANT 2, ,CENTRAL UTILITY PLANT 2,0,0.000000000000000,, ,E0-00-PL03-AB,السليمانية,602,1201
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,132,31,شركة سي بي ام سي,شركة سي بي ام سي,CPMC company,1,0.000000000000000,, ,CPMCCompany31.dwg,السليمانية,209,1203
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,177,67,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,377,1204
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,-1,-1,-1,-1,-1,1,0.000000000000000,, ,MasterPlanUpdated.dwg,السليمانية,29,1208
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,12,13MMC,المركز الطبي,المكتبة,Library,4,0.000000000000000,,شطر الطلاب,MenMedicalComplexFloors.dwg,السليمانية,1950,1209
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,223,64,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,360,1210
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,237,99,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,382,1213
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,365,208E,المستودعات المركزية,المستودعات المركزية,Central stores,-1,0.000000000000000,,شطر الطلاب,KAAUMasterPlan.dwg,السليمانية,488,1214
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,205,40,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV4Type3.dwg,السليمانية,384,1215
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,16,14MMC,المركز الطبي,مركز المحاضرات رقم 2,Lectures center number 2,4,0.000000000000000,,شطر الطلاب,MenMedicalComplexFloors.dwg,السليمانية,1236,1217
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,231,91,فيلات اعضاء هيئة التدريس,فيلات اعضاء هيئة التدريس,Faculty members villas,3,0.000000000000000,,شطر الطلاب,FacultyHousingBuildingV3Type2.dwg,السليمانية,381,1218
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,85,85,مبنى التقنيات متناهية الصغر,مبنى التقنيات متناهية الصغر,Nanotechnology Building,1,0.000000000000000,,شطر الطلاب,NanoTechnologyBuildingNumber85.dwg,السليمانية,1211,1221
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,122,201,مركز التكييف,مركز التكييف,AC center,2,0.000000000000000,,شطر الطلاب,AirConditionCenterBuilding201.dwg,السليمانية,5257,1222
ملفات اوتوكاد - مسح ميداني,ادارة نظم المعلومات الجغرا,08-004-14 0:00:00,08-004-14 0:00:00,SAAD+HANEEF,0, ,جمعية منسوبي الجامعة,جمعية منسوبي الجامعة,Employees of the university association,3,9.000000000000000,,شطر الطلاب, ,السليمانية,6491,1229
ملفات اوتوكاد - مسح ميداني,خطيب وعلمي,,, ,109,207,مبنى الصيانة,مبنى الصيانة,Maintanance building,2,0.000000000000000,,شطر الطلاب,MaintananceBuilding207GroundFloor.dwg,السليمانية,1116,1232
ملفات اوتوكاد - منفذة,شركة المهيدب للمقاولات,24-001-16 0:00:00,, ,0,241B,مبنى اللغة الانجليزية,مبنى اللغة الانجليزية,ENGLISH LANGUAGE,4,12.000000000000000,,شطر الطلاب, ,السليمانية,5689,1265
ملفات اوتوكاد - مسح ميداني,شركة المهيدب للمقاولات,17-002-14 0:00:00,23-002-16 0:00:00,HASSAN,0,711, ,عمادة الدراسات العليا,Dean Of High education,5,0.000000000000000,17-002-14 0:00:00,شطر الطلاب, ,السليمانية,2221,1601
ملفات اوتوكاد - منفذة,FEMCO,07-003-16 0:00:00,,SS,0,4,السنة التحضيرية طالبات,مبنى الخدمات,Utility Building,1,3.000000000000000,, , ,السليمانية,132,2561
ملفات اوتوكاد - منفذة,FEMCO,07-003-16 0:00:00,,SS,0,4,السنة التحضيرية طالبات,مبنى الخدمات,Utility Building,1,3.000000000000000,, , ,السليمانية,292,2562
ملفات اوتوكاد - منفذة,FEMCO,07-003-16 0:00:00,,SS,0,2,السنة التحضيرية طالبات,مبنى الخدمات,Utility Building,1,3.000000000000000,, , ,السليمانية,267,2563
ملفات اوتوكاد - منفذة,FEMCO,07-003-16 0:00:00,,SS,0,1,السنة التحضيرية طالبات,مبنى الخدمات,Utility Building,1,3.000000000000000,, , ,السليمانية,349,2564
ملفات اوتوكاد - منفذة,رفيق كريدية للمقاولات,,, ,0, ,صالة كبار الشخصيات,صالة كبار الشخصيات,VIP BOOTH,2,6.000000000000000,,شطر الطلاب, ,السليمانية,2490,2565
 ,شركة المرشد القابضة,,, ,0,CN2630-263,مواقف للسيارات,مواقف للسيارات,Parking,3,0.000000000000000,, , ,السليمانية,12728,2881
